,date,activity,gender,number,x_axis,y_axis,z_axis
367,2011-04-11-13-29-54,brush_teeth,f,1,7.0,50.0,37.0
368,2011-04-11-13-29-54,brush_teeth,f,1,26.0,50.0,46.0
369,2011-04-11-13-29-54,brush_teeth,f,1,48.0,61.0,38.0
370,2011-04-11-13-29-54,brush_teeth,f,1,51.0,62.0,34.0
371,2011-04-11-13-29-54,brush_teeth,f,1,39.0,44.0,37.0
372,2011-04-11-13-29-54,brush_teeth,f,1,16.0,45.0,43.0
373,2011-04-11-13-29-54,brush_teeth,f,1,6.0,47.0,42.0
374,2011-04-11-13-29-54,brush_teeth,f,1,8.0,48.0,34.0
375,2011-04-11-13-29-54,brush_teeth,f,1,14.0,41.0,45.0
376,2011-04-11-13-29-54,brush_teeth,f,1,44.0,54.0,39.0
377,2011-04-11-13-29-54,brush_teeth,f,1,54.0,63.0,33.0
378,2011-04-11-13-29-54,brush_teeth,f,1,40.0,44.0,40.0
379,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,44.0
380,2011-04-11-13-29-54,brush_teeth,f,1,5.0,47.0,44.0
381,2011-04-11-13-29-54,brush_teeth,f,1,9.0,48.0,43.0
382,2011-04-11-13-29-54,brush_teeth,f,1,33.0,52.0,39.0
383,2011-04-11-13-29-54,brush_teeth,f,1,57.0,62.0,30.0
384,2011-04-11-13-29-54,brush_teeth,f,1,43.0,54.0,39.0
385,2011-04-11-13-29-54,brush_teeth,f,1,17.0,51.0,49.0
386,2011-04-11-13-29-54,brush_teeth,f,1,4.0,44.0,46.0
387,2011-04-11-13-29-54,brush_teeth,f,1,12.0,49.0,41.0
388,2011-04-11-13-29-54,brush_teeth,f,1,38.0,51.0,34.0
389,2011-04-11-13-29-54,brush_teeth,f,1,51.0,63.0,30.0
390,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,42.0
391,2011-04-11-13-29-54,brush_teeth,f,1,3.0,39.0,52.0
392,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,41.0
393,2011-04-11-13-29-54,brush_teeth,f,1,37.0,50.0,39.0
394,2011-04-11-13-29-54,brush_teeth,f,1,50.0,63.0,32.0
395,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,37.0
396,2011-04-11-13-29-54,brush_teeth,f,1,9.0,36.0,46.0
397,2011-04-11-13-29-54,brush_teeth,f,1,17.0,49.0,34.0
398,2011-04-11-13-29-54,brush_teeth,f,1,24.0,49.0,30.0
399,2011-04-11-13-29-54,brush_teeth,f,1,25.0,43.0,31.0
400,2011-04-11-13-29-54,brush_teeth,f,1,26.0,54.0,33.0
401,2011-04-11-13-29-54,brush_teeth,f,1,27.0,57.0,39.0
402,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,42.0
403,2011-04-11-13-29-54,brush_teeth,f,1,28.0,49.0,44.0
404,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,41.0
405,2011-04-11-13-29-54,brush_teeth,f,1,26.0,56.0,39.0
406,2011-04-11-13-29-54,brush_teeth,f,1,23.0,51.0,42.0
407,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,41.0
408,2011-04-11-13-29-54,brush_teeth,f,1,18.0,57.0,39.0
409,2011-04-11-13-29-54,brush_teeth,f,1,18.0,51.0,38.0
410,2011-04-11-13-29-54,brush_teeth,f,1,15.0,47.0,38.0
411,2011-04-11-13-29-54,brush_teeth,f,1,18.0,50.0,37.0
412,2011-04-11-13-29-54,brush_teeth,f,1,17.0,50.0,38.0
413,2011-04-11-13-29-54,brush_teeth,f,1,18.0,50.0,38.0
414,2011-04-11-13-29-54,brush_teeth,f,1,18.0,51.0,38.0
415,2011-04-11-13-29-54,brush_teeth,f,1,18.0,54.0,37.0
416,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,38.0
417,2011-04-11-13-29-54,brush_teeth,f,1,22.0,50.0,38.0
418,2011-04-11-13-29-54,brush_teeth,f,1,23.0,54.0,39.0
419,2011-04-11-13-29-54,brush_teeth,f,1,24.0,51.0,37.0
420,2011-04-11-13-29-54,brush_teeth,f,1,27.0,52.0,37.0
421,2011-04-11-13-29-54,brush_teeth,f,1,27.0,54.0,36.0
422,2011-04-11-13-29-54,brush_teeth,f,1,28.0,57.0,34.0
423,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,32.0
424,2011-04-11-13-29-54,brush_teeth,f,1,26.0,61.0,36.0
425,2011-04-11-13-29-54,brush_teeth,f,1,30.0,38.0,37.0
426,2011-04-11-13-29-54,brush_teeth,f,1,29.0,23.0,39.0
427,2011-04-11-13-29-54,brush_teeth,f,1,26.0,50.0,44.0
428,2011-04-11-13-29-54,brush_teeth,f,1,30.0,54.0,35.0
429,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,28.0
430,2011-04-11-13-29-54,brush_teeth,f,1,30.0,62.0,28.0
431,2011-04-11-13-29-54,brush_teeth,f,1,25.0,47.0,34.0
432,2011-04-11-13-29-54,brush_teeth,f,1,26.0,24.0,37.0
433,2011-04-11-13-29-54,brush_teeth,f,1,26.0,49.0,43.0
434,2011-04-11-13-29-54,brush_teeth,f,1,30.0,59.0,36.0
435,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,25.0
436,2011-04-11-13-29-54,brush_teeth,f,1,36.0,61.0,26.0
437,2011-04-11-13-29-54,brush_teeth,f,1,29.0,40.0,31.0
438,2011-04-11-13-29-54,brush_teeth,f,1,29.0,35.0,36.0
439,2011-04-11-13-29-54,brush_teeth,f,1,27.0,45.0,41.0
440,2011-04-11-13-29-54,brush_teeth,f,1,28.0,59.0,30.0
441,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,24.0
442,2011-04-11-13-29-54,brush_teeth,f,1,32.0,55.0,23.0
443,2011-04-11-13-29-54,brush_teeth,f,1,29.0,31.0,36.0
444,2011-04-11-13-29-54,brush_teeth,f,1,26.0,45.0,41.0
445,2011-04-11-13-29-54,brush_teeth,f,1,27.0,56.0,31.0
446,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,21.0
447,2011-04-11-13-29-54,brush_teeth,f,1,34.0,60.0,24.0
448,2011-04-11-13-29-54,brush_teeth,f,1,28.0,33.0,34.0
449,2011-04-11-13-29-54,brush_teeth,f,1,28.0,41.0,42.0
450,2011-04-11-13-29-54,brush_teeth,f,1,30.0,51.0,35.0
451,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,23.0
452,2011-04-11-13-29-54,brush_teeth,f,1,34.0,61.0,24.0
453,2011-04-11-13-29-54,brush_teeth,f,1,28.0,38.0,35.0
454,2011-04-11-13-29-54,brush_teeth,f,1,27.0,26.0,41.0
455,2011-04-11-13-29-54,brush_teeth,f,1,30.0,48.0,36.0
456,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,22.0
457,2011-04-11-13-29-54,brush_teeth,f,1,38.0,61.0,23.0
458,2011-04-11-13-29-54,brush_teeth,f,1,29.0,38.0,36.0
459,2011-04-11-13-29-54,brush_teeth,f,1,28.0,25.0,42.0
460,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,38.0
461,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,22.0
462,2011-04-11-13-29-54,brush_teeth,f,1,38.0,62.0,23.0
463,2011-04-11-13-29-54,brush_teeth,f,1,30.0,38.0,33.0
464,2011-04-11-13-29-54,brush_teeth,f,1,27.0,25.0,41.0
465,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,36.0
466,2011-04-11-13-29-54,brush_teeth,f,1,31.0,63.0,21.0
467,2011-04-11-13-29-54,brush_teeth,f,1,39.0,62.0,23.0
468,2011-04-11-13-29-54,brush_teeth,f,1,31.0,39.0,32.0
469,2011-04-11-13-29-54,brush_teeth,f,1,28.0,24.0,41.0
470,2011-04-11-13-29-54,brush_teeth,f,1,26.0,54.0,39.0
471,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,22.0
472,2011-04-11-13-29-54,brush_teeth,f,1,38.0,63.0,18.0
473,2011-04-11-13-29-54,brush_teeth,f,1,29.0,51.0,33.0
474,2011-04-11-13-29-54,brush_teeth,f,1,28.0,34.0,40.0
475,2011-04-11-13-29-54,brush_teeth,f,1,26.0,53.0,39.0
476,2011-04-11-13-29-54,brush_teeth,f,1,30.0,62.0,30.0
477,2011-04-11-13-29-54,brush_teeth,f,1,33.0,63.0,22.0
478,2011-04-11-13-29-54,brush_teeth,f,1,37.0,58.0,25.0
479,2011-04-11-13-29-54,brush_teeth,f,1,29.0,28.0,42.0
480,2011-04-11-13-29-54,brush_teeth,f,1,23.0,48.0,40.0
481,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,29.0
482,2011-04-11-13-29-54,brush_teeth,f,1,33.0,63.0,23.0
483,2011-04-11-13-29-54,brush_teeth,f,1,31.0,57.0,24.0
484,2011-04-11-13-29-54,brush_teeth,f,1,32.0,48.0,37.0
485,2011-04-11-13-29-54,brush_teeth,f,1,28.0,33.0,42.0
486,2011-04-11-13-29-54,brush_teeth,f,1,31.0,55.0,40.0
487,2011-04-11-13-29-54,brush_teeth,f,1,30.0,63.0,26.0
488,2011-04-11-13-29-54,brush_teeth,f,1,32.0,62.0,24.0
489,2011-04-11-13-29-54,brush_teeth,f,1,33.0,42.0,31.0
490,2011-04-11-13-29-54,brush_teeth,f,1,32.0,22.0,36.0
491,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,40.0
492,2011-04-11-13-29-54,brush_teeth,f,1,33.0,61.0,32.0
493,2011-04-11-13-29-54,brush_teeth,f,1,31.0,63.0,25.0
494,2011-04-11-13-29-54,brush_teeth,f,1,32.0,59.0,34.0
495,2011-04-11-13-29-54,brush_teeth,f,1,26.0,30.0,41.0
496,2011-04-11-13-29-54,brush_teeth,f,1,27.0,30.0,46.0
497,2011-04-11-13-29-54,brush_teeth,f,1,27.0,53.0,40.0
498,2011-04-11-13-29-54,brush_teeth,f,1,30.0,63.0,27.0
499,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,24.0
500,2011-04-11-13-29-54,brush_teeth,f,1,29.0,52.0,31.0
501,2011-04-11-13-29-54,brush_teeth,f,1,30.0,28.0,39.0
502,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,41.0
503,2011-04-11-13-29-54,brush_teeth,f,1,32.0,55.0,37.0
504,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,23.0
505,2011-04-11-13-29-54,brush_teeth,f,1,31.0,54.0,27.0
506,2011-04-11-13-29-54,brush_teeth,f,1,28.0,34.0,34.0
507,2011-04-11-13-29-54,brush_teeth,f,1,27.0,28.0,38.0
508,2011-04-11-13-29-54,brush_teeth,f,1,25.0,53.0,37.0
509,2011-04-11-13-29-54,brush_teeth,f,1,27.0,61.0,30.0
510,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,27.0
511,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,31.0
512,2011-04-11-13-29-54,brush_teeth,f,1,28.0,30.0,36.0
513,2011-04-11-13-29-54,brush_teeth,f,1,27.0,34.0,39.0
514,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,36.0
515,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,26.0
516,2011-04-11-13-29-54,brush_teeth,f,1,35.0,60.0,26.0
517,2011-04-11-13-29-54,brush_teeth,f,1,27.0,38.0,33.0
518,2011-04-11-13-29-54,brush_teeth,f,1,29.0,34.0,37.0
519,2011-04-11-13-29-54,brush_teeth,f,1,26.0,49.0,36.0
520,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,24.0
521,2011-04-11-13-29-54,brush_teeth,f,1,39.0,62.0,24.0
522,2011-04-11-13-29-54,brush_teeth,f,1,29.0,42.0,32.0
523,2011-04-11-13-29-54,brush_teeth,f,1,30.0,33.0,40.0
524,2011-04-11-13-29-54,brush_teeth,f,1,27.0,46.0,36.0
525,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,24.0
526,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,18.0
527,2011-04-11-13-29-54,brush_teeth,f,1,29.0,42.0,32.0
528,2011-04-11-13-29-54,brush_teeth,f,1,26.0,27.0,46.0
529,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,46.0
530,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,28.0
531,2011-04-11-13-29-54,brush_teeth,f,1,35.0,61.0,26.0
532,2011-04-11-13-29-54,brush_teeth,f,1,28.0,46.0,28.0
533,2011-04-11-13-29-54,brush_teeth,f,1,21.0,39.0,31.0
534,2011-04-11-13-29-54,brush_teeth,f,1,18.0,48.0,36.0
535,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,38.0
536,2011-04-11-13-29-54,brush_teeth,f,1,21.0,58.0,33.0
537,2011-04-11-13-29-54,brush_teeth,f,1,23.0,62.0,35.0
538,2011-04-11-13-29-54,brush_teeth,f,1,26.0,56.0,35.0
539,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,34.0
540,2011-04-11-13-29-54,brush_teeth,f,1,29.0,54.0,38.0
541,2011-04-11-13-29-54,brush_teeth,f,1,28.0,49.0,40.0
542,2011-04-11-13-29-54,brush_teeth,f,1,27.0,46.0,40.0
543,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,40.0
544,2011-04-11-13-29-54,brush_teeth,f,1,24.0,46.0,43.0
545,2011-04-11-13-29-54,brush_teeth,f,1,21.0,44.0,43.0
546,2011-04-11-13-29-54,brush_teeth,f,1,21.0,46.0,42.0
547,2011-04-11-13-29-54,brush_teeth,f,1,18.0,52.0,43.0
548,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,44.0
549,2011-04-11-13-29-54,brush_teeth,f,1,17.0,47.0,44.0
550,2011-04-11-13-29-54,brush_teeth,f,1,17.0,48.0,44.0
551,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,47.0
552,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,44.0
553,2011-04-11-13-29-54,brush_teeth,f,1,20.0,52.0,46.0
554,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,46.0
555,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,46.0
556,2011-04-11-13-29-54,brush_teeth,f,1,24.0,50.0,44.0
557,2011-04-11-13-29-54,brush_teeth,f,1,25.0,48.0,44.0
558,2011-04-11-13-29-54,brush_teeth,f,1,25.0,47.0,44.0
559,2011-04-11-13-29-54,brush_teeth,f,1,26.0,47.0,42.0
560,2011-04-11-13-29-54,brush_teeth,f,1,28.0,46.0,43.0
561,2011-04-11-13-29-54,brush_teeth,f,1,29.0,46.0,41.0
562,2011-04-11-13-29-54,brush_teeth,f,1,31.0,49.0,41.0
563,2011-04-11-13-29-54,brush_teeth,f,1,34.0,38.0,39.0
564,2011-04-11-13-29-54,brush_teeth,f,1,35.0,49.0,39.0
565,2011-04-11-13-29-54,brush_teeth,f,1,24.0,50.0,37.0
566,2011-04-11-13-29-54,brush_teeth,f,1,10.0,53.0,40.0
567,2011-04-11-13-29-54,brush_teeth,f,1,2.0,41.0,40.0
568,2011-04-11-13-29-54,brush_teeth,f,1,13.0,50.0,44.0
569,2011-04-11-13-29-54,brush_teeth,f,1,23.0,47.0,47.0
570,2011-04-11-13-29-54,brush_teeth,f,1,44.0,49.0,39.0
571,2011-04-11-13-29-54,brush_teeth,f,1,49.0,62.0,35.0
572,2011-04-11-13-29-54,brush_teeth,f,1,39.0,44.0,41.0
573,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,44.0
574,2011-04-11-13-29-54,brush_teeth,f,1,1.0,43.0,43.0
575,2011-04-11-13-29-54,brush_teeth,f,1,3.0,54.0,42.0
576,2011-04-11-13-29-54,brush_teeth,f,1,17.0,55.0,39.0
577,2011-04-11-13-29-54,brush_teeth,f,1,43.0,59.0,37.0
578,2011-04-11-13-29-54,brush_teeth,f,1,46.0,59.0,36.0
579,2011-04-11-13-29-54,brush_teeth,f,1,36.0,48.0,41.0
580,2011-04-11-13-29-54,brush_teeth,f,1,8.0,49.0,48.0
581,2011-04-11-13-29-54,brush_teeth,f,1,6.0,44.0,39.0
582,2011-04-11-13-29-54,brush_teeth,f,1,15.0,49.0,43.0
583,2011-04-11-13-29-54,brush_teeth,f,1,38.0,54.0,38.0
584,2011-04-11-13-29-54,brush_teeth,f,1,49.0,61.0,34.0
585,2011-04-11-13-29-54,brush_teeth,f,1,39.0,50.0,41.0
586,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,44.0
587,2011-04-11-13-29-54,brush_teeth,f,1,2.0,44.0,43.0
588,2011-04-11-13-29-54,brush_teeth,f,1,10.0,54.0,36.0
589,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,42.0
590,2011-04-11-13-29-54,brush_teeth,f,1,51.0,58.0,34.0
591,2011-04-11-13-29-54,brush_teeth,f,1,48.0,54.0,36.0
592,2011-04-11-13-29-54,brush_teeth,f,1,37.0,51.0,37.0
593,2011-04-11-13-29-54,brush_teeth,f,1,28.0,48.0,38.0
594,2011-04-11-13-29-54,brush_teeth,f,1,5.0,51.0,40.0
595,2011-04-11-13-29-54,brush_teeth,f,1,5.0,40.0,37.0
596,2011-04-11-13-29-54,brush_teeth,f,1,16.0,58.0,38.0
597,2011-04-11-13-29-54,brush_teeth,f,1,27.0,55.0,44.0
598,2011-04-11-13-29-54,brush_teeth,f,1,48.0,62.0,32.0
599,2011-04-11-13-29-54,brush_teeth,f,1,48.0,58.0,28.0
600,2011-04-11-13-29-54,brush_teeth,f,1,39.0,46.0,46.0
601,2011-04-11-13-29-54,brush_teeth,f,1,16.0,52.0,37.0
602,2011-04-11-13-29-54,brush_teeth,f,1,0.0,49.0,46.0
603,2011-04-11-13-29-54,brush_teeth,f,1,6.0,59.0,39.0
604,2011-04-11-13-29-54,brush_teeth,f,1,19.0,53.0,39.0
605,2011-04-11-13-29-54,brush_teeth,f,1,49.0,52.0,32.0
606,2011-04-11-13-29-54,brush_teeth,f,1,58.0,63.0,27.0
607,2011-04-11-13-29-54,brush_teeth,f,1,40.0,39.0,34.0
608,2011-04-11-13-29-54,brush_teeth,f,1,8.0,50.0,42.0
609,2011-04-11-13-29-54,brush_teeth,f,1,4.0,44.0,44.0
610,2011-04-11-13-29-54,brush_teeth,f,1,17.0,47.0,39.0
611,2011-04-11-13-29-54,brush_teeth,f,1,38.0,51.0,39.0
612,2011-04-11-13-29-54,brush_teeth,f,1,54.0,63.0,27.0
613,2011-04-11-13-29-54,brush_teeth,f,1,30.0,48.0,33.0
614,2011-04-11-13-29-54,brush_teeth,f,1,7.0,38.0,39.0
615,2011-04-11-13-29-54,brush_teeth,f,1,13.0,48.0,37.0
616,2011-04-11-13-29-54,brush_teeth,f,1,17.0,57.0,37.0
617,2011-04-11-13-29-54,brush_teeth,f,1,27.0,41.0,32.0
618,2011-04-11-13-29-54,brush_teeth,f,1,27.0,59.0,39.0
619,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,39.0
620,2011-04-11-13-29-54,brush_teeth,f,1,27.0,47.0,43.0
621,2011-04-11-13-29-54,brush_teeth,f,1,25.0,48.0,45.0
622,2011-04-11-13-29-54,brush_teeth,f,1,23.0,56.0,45.0
623,2011-04-11-13-29-54,brush_teeth,f,1,22.0,53.0,43.0
624,2011-04-11-13-29-54,brush_teeth,f,1,21.0,44.0,45.0
625,2011-04-11-13-29-54,brush_teeth,f,1,20.0,47.0,43.0
626,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,43.0
627,2011-04-11-13-29-54,brush_teeth,f,1,17.0,45.0,43.0
628,2011-04-11-13-29-54,brush_teeth,f,1,16.0,45.0,45.0
629,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,45.0
630,2011-04-11-13-29-54,brush_teeth,f,1,18.0,49.0,47.0
631,2011-04-11-13-29-54,brush_teeth,f,1,19.0,47.0,47.0
632,2011-04-11-13-29-54,brush_teeth,f,1,21.0,53.0,44.0
633,2011-04-11-13-29-54,brush_teeth,f,1,21.0,52.0,44.0
634,2011-04-11-13-29-54,brush_teeth,f,1,23.0,48.0,44.0
635,2011-04-11-13-29-54,brush_teeth,f,1,25.0,47.0,43.0
636,2011-04-11-13-29-54,brush_teeth,f,1,25.0,48.0,43.0
637,2011-04-11-13-29-54,brush_teeth,f,1,28.0,45.0,41.0
638,2011-04-11-13-29-54,brush_teeth,f,1,32.0,49.0,40.0
639,2011-04-11-13-29-54,brush_teeth,f,1,36.0,51.0,36.0
640,2011-04-11-13-29-54,brush_teeth,f,1,36.0,39.0,37.0
641,2011-04-11-13-29-54,brush_teeth,f,1,28.0,50.0,36.0
642,2011-04-11-13-29-54,brush_teeth,f,1,12.0,53.0,41.0
643,2011-04-11-13-29-54,brush_teeth,f,1,2.0,35.0,46.0
644,2011-04-11-13-29-54,brush_teeth,f,1,7.0,57.0,43.0
645,2011-04-11-13-29-54,brush_teeth,f,1,19.0,62.0,38.0
646,2011-04-11-13-29-54,brush_teeth,f,1,40.0,59.0,40.0
647,2011-04-11-13-29-54,brush_teeth,f,1,56.0,62.0,35.0
648,2011-04-11-13-29-54,brush_teeth,f,1,52.0,60.0,35.0
649,2011-04-11-13-29-54,brush_teeth,f,1,31.0,46.0,41.0
650,2011-04-11-13-29-54,brush_teeth,f,1,9.0,46.0,46.0
651,2011-04-11-13-29-54,brush_teeth,f,1,8.0,42.0,40.0
652,2011-04-11-13-29-54,brush_teeth,f,1,16.0,43.0,39.0
653,2011-04-11-13-29-54,brush_teeth,f,1,29.0,50.0,45.0
654,2011-04-11-13-29-54,brush_teeth,f,1,46.0,58.0,35.0
655,2011-04-11-13-29-54,brush_teeth,f,1,47.0,52.0,34.0
656,2011-04-11-13-29-54,brush_teeth,f,1,31.0,48.0,40.0
657,2011-04-11-13-29-54,brush_teeth,f,1,11.0,43.0,48.0
658,2011-04-11-13-29-54,brush_teeth,f,1,6.0,48.0,40.0
659,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,39.0
660,2011-04-11-13-29-54,brush_teeth,f,1,29.0,57.0,43.0
661,2011-04-11-13-29-54,brush_teeth,f,1,48.0,57.0,38.0
662,2011-04-11-13-29-54,brush_teeth,f,1,45.0,54.0,36.0
663,2011-04-11-13-29-54,brush_teeth,f,1,36.0,43.0,48.0
664,2011-04-11-13-29-54,brush_teeth,f,1,12.0,46.0,42.0
665,2011-04-11-13-29-54,brush_teeth,f,1,10.0,43.0,39.0
666,2011-04-11-13-29-54,brush_teeth,f,1,21.0,48.0,35.0
667,2011-04-11-13-29-54,brush_teeth,f,1,41.0,59.0,42.0
668,2011-04-11-13-29-54,brush_teeth,f,1,46.0,63.0,39.0
669,2011-04-11-13-29-54,brush_teeth,f,1,38.0,57.0,44.0
670,2011-04-11-13-29-54,brush_teeth,f,1,27.0,50.0,39.0
671,2011-04-11-13-29-54,brush_teeth,f,1,7.0,42.0,36.0
672,2011-04-11-13-29-54,brush_teeth,f,1,17.0,48.0,31.0
673,2011-04-11-13-29-54,brush_teeth,f,1,20.0,47.0,33.0
674,2011-04-11-13-29-54,brush_teeth,f,1,33.0,53.0,31.0
675,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,37.0
676,2011-04-11-13-29-54,brush_teeth,f,1,41.0,63.0,30.0
677,2011-04-11-13-29-54,brush_teeth,f,1,40.0,49.0,34.0
678,2011-04-11-13-29-54,brush_teeth,f,1,29.0,60.0,38.0
679,2011-04-11-13-29-54,brush_teeth,f,1,23.0,55.0,40.0
680,2011-04-11-13-29-54,brush_teeth,f,1,23.0,37.0,37.0
681,2011-04-11-13-29-54,brush_teeth,f,1,19.0,44.0,38.0
682,2011-04-11-13-29-54,brush_teeth,f,1,29.0,55.0,32.0
683,2011-04-11-13-29-54,brush_teeth,f,1,31.0,63.0,18.0
684,2011-04-11-13-29-54,brush_teeth,f,1,36.0,62.0,24.0
685,2011-04-11-13-29-54,brush_teeth,f,1,31.0,37.0,35.0
686,2011-04-11-13-29-54,brush_teeth,f,1,25.0,20.0,44.0
687,2011-04-11-13-29-54,brush_teeth,f,1,29.0,53.0,41.0
688,2011-04-11-13-29-54,brush_teeth,f,1,32.0,61.0,23.0
689,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,20.0
690,2011-04-11-13-29-54,brush_teeth,f,1,28.0,54.0,30.0
691,2011-04-11-13-29-54,brush_teeth,f,1,29.0,35.0,41.0
692,2011-04-11-13-29-54,brush_teeth,f,1,25.0,50.0,47.0
693,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,30.0
694,2011-04-11-13-29-54,brush_teeth,f,1,33.0,63.0,17.0
695,2011-04-11-13-29-54,brush_teeth,f,1,32.0,54.0,27.0
696,2011-04-11-13-29-54,brush_teeth,f,1,27.0,27.0,38.0
697,2011-04-11-13-29-54,brush_teeth,f,1,28.0,53.0,39.0
698,2011-04-11-13-29-54,brush_teeth,f,1,34.0,63.0,24.0
699,2011-04-11-13-29-54,brush_teeth,f,1,39.0,58.0,21.0
700,2011-04-11-13-29-54,brush_teeth,f,1,25.0,42.0,35.0
701,2011-04-11-13-29-54,brush_teeth,f,1,23.0,35.0,32.0
702,2011-04-11-13-29-54,brush_teeth,f,1,17.0,55.0,39.0
703,2011-04-11-13-29-54,brush_teeth,f,1,19.0,51.0,39.0
704,2011-04-11-13-29-54,brush_teeth,f,1,16.0,57.0,32.0
705,2011-04-11-13-29-54,brush_teeth,f,1,19.0,58.0,27.0
706,2011-04-11-13-29-54,brush_teeth,f,1,23.0,62.0,27.0
707,2011-04-11-13-29-54,brush_teeth,f,1,25.0,61.0,27.0
708,2011-04-11-13-29-54,brush_teeth,f,1,28.0,51.0,26.0
709,2011-04-11-13-29-54,brush_teeth,f,1,28.0,55.0,32.0
710,2011-04-11-13-29-54,brush_teeth,f,1,28.0,54.0,35.0
711,2011-04-11-13-29-54,brush_teeth,f,1,26.0,52.0,37.0
712,2011-04-11-13-29-54,brush_teeth,f,1,26.0,48.0,37.0
713,2011-04-11-13-29-54,brush_teeth,f,1,22.0,45.0,37.0
714,2011-04-11-13-29-54,brush_teeth,f,1,21.0,43.0,39.0
715,2011-04-11-13-29-54,brush_teeth,f,1,20.0,47.0,40.0
716,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,42.0
717,2011-04-11-13-29-54,brush_teeth,f,1,17.0,49.0,41.0
718,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,42.0
719,2011-04-11-13-29-54,brush_teeth,f,1,21.0,45.0,42.0
720,2011-04-11-13-29-54,brush_teeth,f,1,19.0,46.0,43.0
721,2011-04-11-13-29-54,brush_teeth,f,1,19.0,46.0,43.0
722,2011-04-11-13-29-54,brush_teeth,f,1,18.0,45.0,42.0
723,2011-04-11-13-29-54,brush_teeth,f,1,19.0,45.0,42.0
724,2011-04-11-13-29-54,brush_teeth,f,1,21.0,46.0,40.0
725,2011-04-11-13-29-54,brush_teeth,f,1,19.0,47.0,41.0
726,2011-04-11-13-29-54,brush_teeth,f,1,20.0,48.0,40.0
727,2011-04-11-13-29-54,brush_teeth,f,1,21.0,46.0,41.0
728,2011-04-11-13-29-54,brush_teeth,f,1,19.0,47.0,41.0
729,2011-04-11-13-29-54,brush_teeth,f,1,20.0,47.0,42.0
730,2011-04-11-13-29-54,brush_teeth,f,1,19.0,47.0,41.0
731,2011-04-11-13-29-54,brush_teeth,f,1,20.0,47.0,41.0
732,2011-04-11-13-29-54,brush_teeth,f,1,18.0,46.0,42.0
733,2011-04-11-13-29-54,brush_teeth,f,1,19.0,47.0,41.0
