,date,activity,gender,number,x_axis,y_axis,z_axis,axis_avg
312,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,43.0,37.666666666666664
313,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,43.0,37.0
314,2011-04-11-13-29-54,brush_teeth,f,1,20.0,51.0,43.0,38.0
315,2011-04-11-13-29-54,brush_teeth,f,1,21.0,49.0,43.0,37.666666666666664
316,2011-04-11-13-29-54,brush_teeth,f,1,20.0,51.0,43.0,38.0
317,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,43.0,37.666666666666664
318,2011-04-11-13-29-54,brush_teeth,f,1,22.0,52.0,41.0,38.333333333333336
319,2011-04-11-13-29-54,brush_teeth,f,1,25.0,50.0,41.0,38.666666666666664
320,2011-04-11-13-29-54,brush_teeth,f,1,26.0,50.0,42.0,39.333333333333336
321,2011-04-11-13-29-54,brush_teeth,f,1,26.0,49.0,40.0,38.333333333333336
322,2011-04-11-13-29-54,brush_teeth,f,1,31.0,48.0,41.0,40.0
323,2011-04-11-13-29-54,brush_teeth,f,1,34.0,48.0,39.0,40.333333333333336
324,2011-04-11-13-29-54,brush_teeth,f,1,34.0,58.0,38.0,43.333333333333336
325,2011-04-11-13-29-54,brush_teeth,f,1,35.0,43.0,34.0,37.333333333333336
326,2011-04-11-13-29-54,brush_teeth,f,1,26.0,51.0,37.0,38.0
327,2011-04-11-13-29-54,brush_teeth,f,1,7.0,51.0,41.0,33.0
328,2011-04-11-13-29-54,brush_teeth,f,1,2.0,35.0,37.0,24.666666666666668
329,2011-04-11-13-29-54,brush_teeth,f,1,10.0,61.0,43.0,38.0
330,2011-04-11-13-29-54,brush_teeth,f,1,24.0,44.0,42.0,36.666666666666664
331,2011-04-11-13-29-54,brush_teeth,f,1,49.0,62.0,33.0,48.0
332,2011-04-11-13-29-54,brush_teeth,f,1,55.0,62.0,30.0,49.0
333,2011-04-11-13-29-54,brush_teeth,f,1,40.0,38.0,50.0,42.666666666666664
334,2011-04-11-13-29-54,brush_teeth,f,1,20.0,51.0,42.0,37.666666666666664
335,2011-04-11-13-29-54,brush_teeth,f,1,0.0,47.0,46.0,31.0
336,2011-04-11-13-29-54,brush_teeth,f,1,6.0,58.0,35.0,33.0
337,2011-04-11-13-29-54,brush_teeth,f,1,14.0,55.0,44.0,37.666666666666664
338,2011-04-11-13-29-54,brush_teeth,f,1,37.0,56.0,40.0,44.333333333333336
339,2011-04-11-13-29-54,brush_teeth,f,1,59.0,63.0,29.0,50.333333333333336
340,2011-04-11-13-29-54,brush_teeth,f,1,47.0,46.0,33.0,42.0
341,2011-04-11-13-29-54,brush_teeth,f,1,28.0,51.0,42.0,40.333333333333336
342,2011-04-11-13-29-54,brush_teeth,f,1,3.0,50.0,43.0,32.0
343,2011-04-11-13-29-54,brush_teeth,f,1,0.0,27.0,37.0,21.333333333333332
344,2011-04-11-13-29-54,brush_teeth,f,1,11.0,50.0,43.0,34.666666666666664
345,2011-04-11-13-29-54,brush_teeth,f,1,30.0,41.0,43.0,38.0
346,2011-04-11-13-29-54,brush_teeth,f,1,51.0,63.0,34.0,49.333333333333336
347,2011-04-11-13-29-54,brush_teeth,f,1,48.0,55.0,27.0,43.333333333333336
348,2011-04-11-13-29-54,brush_teeth,f,1,42.0,43.0,46.0,43.666666666666664
349,2011-04-11-13-29-54,brush_teeth,f,1,18.0,53.0,40.0,37.0
350,2011-04-11-13-29-54,brush_teeth,f,1,0.0,44.0,51.0,31.666666666666668
351,2011-04-11-13-29-54,brush_teeth,f,1,6.0,59.0,36.0,33.666666666666664
352,2011-04-11-13-29-54,brush_teeth,f,1,14.0,44.0,39.0,32.333333333333336
353,2011-04-11-13-29-54,brush_teeth,f,1,32.0,47.0,42.0,40.333333333333336
354,2011-04-11-13-29-54,brush_teeth,f,1,51.0,63.0,36.0,50.0
355,2011-04-11-13-29-54,brush_teeth,f,1,50.0,50.0,30.0,43.333333333333336
356,2011-04-11-13-29-54,brush_teeth,f,1,39.0,42.0,39.0,40.0
357,2011-04-11-13-29-54,brush_teeth,f,1,16.0,52.0,39.0,35.666666666666664
358,2011-04-11-13-29-54,brush_teeth,f,1,0.0,39.0,45.0,28.0
359,2011-04-11-13-29-54,brush_teeth,f,1,7.0,62.0,33.0,34.0
360,2011-04-11-13-29-54,brush_teeth,f,1,19.0,53.0,41.0,37.666666666666664
361,2011-04-11-13-29-54,brush_teeth,f,1,39.0,46.0,43.0,42.666666666666664
362,2011-04-11-13-29-54,brush_teeth,f,1,58.0,63.0,30.0,50.333333333333336
363,2011-04-11-13-29-54,brush_teeth,f,1,47.0,37.0,37.0,40.333333333333336
364,2011-04-11-13-29-54,brush_teeth,f,1,30.0,48.0,40.0,39.333333333333336
365,2011-04-11-13-29-54,brush_teeth,f,1,8.0,53.0,42.0,34.333333333333336
366,2011-04-11-13-29-54,brush_teeth,f,1,0.0,38.0,41.0,26.333333333333332
367,2011-04-11-13-29-54,brush_teeth,f,1,7.0,50.0,37.0,31.333333333333332
368,2011-04-11-13-29-54,brush_teeth,f,1,26.0,50.0,46.0,40.666666666666664
369,2011-04-11-13-29-54,brush_teeth,f,1,48.0,61.0,38.0,49.0
370,2011-04-11-13-29-54,brush_teeth,f,1,51.0,62.0,34.0,49.0
371,2011-04-11-13-29-54,brush_teeth,f,1,39.0,44.0,37.0,40.0
372,2011-04-11-13-29-54,brush_teeth,f,1,16.0,45.0,43.0,34.666666666666664
373,2011-04-11-13-29-54,brush_teeth,f,1,6.0,47.0,42.0,31.666666666666668
374,2011-04-11-13-29-54,brush_teeth,f,1,8.0,48.0,34.0,30.0
375,2011-04-11-13-29-54,brush_teeth,f,1,14.0,41.0,45.0,33.333333333333336
376,2011-04-11-13-29-54,brush_teeth,f,1,44.0,54.0,39.0,45.666666666666664
377,2011-04-11-13-29-54,brush_teeth,f,1,54.0,63.0,33.0,50.0
378,2011-04-11-13-29-54,brush_teeth,f,1,40.0,44.0,40.0,41.333333333333336
379,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,44.0,37.333333333333336
380,2011-04-11-13-29-54,brush_teeth,f,1,5.0,47.0,44.0,32.0
381,2011-04-11-13-29-54,brush_teeth,f,1,9.0,48.0,43.0,33.333333333333336
382,2011-04-11-13-29-54,brush_teeth,f,1,33.0,52.0,39.0,41.333333333333336
383,2011-04-11-13-29-54,brush_teeth,f,1,57.0,62.0,30.0,49.666666666666664
384,2011-04-11-13-29-54,brush_teeth,f,1,43.0,54.0,39.0,45.333333333333336
385,2011-04-11-13-29-54,brush_teeth,f,1,17.0,51.0,49.0,39.0
386,2011-04-11-13-29-54,brush_teeth,f,1,4.0,44.0,46.0,31.333333333333332
387,2011-04-11-13-29-54,brush_teeth,f,1,12.0,49.0,41.0,34.0
388,2011-04-11-13-29-54,brush_teeth,f,1,38.0,51.0,34.0,41.0
389,2011-04-11-13-29-54,brush_teeth,f,1,51.0,63.0,30.0,48.0
390,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,42.0,43.0
391,2011-04-11-13-29-54,brush_teeth,f,1,3.0,39.0,52.0,31.333333333333332
392,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,41.0,35.0
393,2011-04-11-13-29-54,brush_teeth,f,1,37.0,50.0,39.0,42.0
394,2011-04-11-13-29-54,brush_teeth,f,1,50.0,63.0,32.0,48.333333333333336
395,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,37.0,41.333333333333336
396,2011-04-11-13-29-54,brush_teeth,f,1,9.0,36.0,46.0,30.333333333333332
397,2011-04-11-13-29-54,brush_teeth,f,1,17.0,49.0,34.0,33.333333333333336
398,2011-04-11-13-29-54,brush_teeth,f,1,24.0,49.0,30.0,34.333333333333336
399,2011-04-11-13-29-54,brush_teeth,f,1,25.0,43.0,31.0,33.0
400,2011-04-11-13-29-54,brush_teeth,f,1,26.0,54.0,33.0,37.666666666666664
401,2011-04-11-13-29-54,brush_teeth,f,1,27.0,57.0,39.0,41.0
402,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,42.0,39.0
403,2011-04-11-13-29-54,brush_teeth,f,1,28.0,49.0,44.0,40.333333333333336
404,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,41.0,40.333333333333336
405,2011-04-11-13-29-54,brush_teeth,f,1,26.0,56.0,39.0,40.333333333333336
406,2011-04-11-13-29-54,brush_teeth,f,1,23.0,51.0,42.0,38.666666666666664
407,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,41.0,38.0
408,2011-04-11-13-29-54,brush_teeth,f,1,18.0,57.0,39.0,38.0
409,2011-04-11-13-29-54,brush_teeth,f,1,18.0,51.0,38.0,35.666666666666664
410,2011-04-11-13-29-54,brush_teeth,f,1,15.0,47.0,38.0,33.333333333333336
411,2011-04-11-13-29-54,brush_teeth,f,1,18.0,50.0,37.0,35.0
412,2011-04-11-13-29-54,brush_teeth,f,1,17.0,50.0,38.0,35.0
413,2011-04-11-13-29-54,brush_teeth,f,1,18.0,50.0,38.0,35.333333333333336
414,2011-04-11-13-29-54,brush_teeth,f,1,18.0,51.0,38.0,35.666666666666664
415,2011-04-11-13-29-54,brush_teeth,f,1,18.0,54.0,37.0,36.333333333333336
416,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,38.0,36.0
417,2011-04-11-13-29-54,brush_teeth,f,1,22.0,50.0,38.0,36.666666666666664
418,2011-04-11-13-29-54,brush_teeth,f,1,23.0,54.0,39.0,38.666666666666664
419,2011-04-11-13-29-54,brush_teeth,f,1,24.0,51.0,37.0,37.333333333333336
420,2011-04-11-13-29-54,brush_teeth,f,1,27.0,52.0,37.0,38.666666666666664
421,2011-04-11-13-29-54,brush_teeth,f,1,27.0,54.0,36.0,39.0
422,2011-04-11-13-29-54,brush_teeth,f,1,28.0,57.0,34.0,39.666666666666664
423,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,32.0,36.666666666666664
424,2011-04-11-13-29-54,brush_teeth,f,1,26.0,61.0,36.0,41.0
425,2011-04-11-13-29-54,brush_teeth,f,1,30.0,38.0,37.0,35.0
426,2011-04-11-13-29-54,brush_teeth,f,1,29.0,23.0,39.0,30.333333333333332
427,2011-04-11-13-29-54,brush_teeth,f,1,26.0,50.0,44.0,40.0
428,2011-04-11-13-29-54,brush_teeth,f,1,30.0,54.0,35.0,39.666666666666664
429,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,28.0,39.666666666666664
430,2011-04-11-13-29-54,brush_teeth,f,1,30.0,62.0,28.0,40.0
431,2011-04-11-13-29-54,brush_teeth,f,1,25.0,47.0,34.0,35.333333333333336
432,2011-04-11-13-29-54,brush_teeth,f,1,26.0,24.0,37.0,29.0
433,2011-04-11-13-29-54,brush_teeth,f,1,26.0,49.0,43.0,39.333333333333336
434,2011-04-11-13-29-54,brush_teeth,f,1,30.0,59.0,36.0,41.666666666666664
435,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,25.0,39.0
436,2011-04-11-13-29-54,brush_teeth,f,1,36.0,61.0,26.0,41.0
437,2011-04-11-13-29-54,brush_teeth,f,1,29.0,40.0,31.0,33.333333333333336
438,2011-04-11-13-29-54,brush_teeth,f,1,29.0,35.0,36.0,33.333333333333336
439,2011-04-11-13-29-54,brush_teeth,f,1,27.0,45.0,41.0,37.666666666666664
440,2011-04-11-13-29-54,brush_teeth,f,1,28.0,59.0,30.0,39.0
441,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,24.0,40.666666666666664
442,2011-04-11-13-29-54,brush_teeth,f,1,32.0,55.0,23.0,36.666666666666664
443,2011-04-11-13-29-54,brush_teeth,f,1,29.0,31.0,36.0,32.0
444,2011-04-11-13-29-54,brush_teeth,f,1,26.0,45.0,41.0,37.333333333333336
445,2011-04-11-13-29-54,brush_teeth,f,1,27.0,56.0,31.0,38.0
446,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,21.0,39.666666666666664
447,2011-04-11-13-29-54,brush_teeth,f,1,34.0,60.0,24.0,39.333333333333336
448,2011-04-11-13-29-54,brush_teeth,f,1,28.0,33.0,34.0,31.666666666666668
449,2011-04-11-13-29-54,brush_teeth,f,1,28.0,41.0,42.0,37.0
450,2011-04-11-13-29-54,brush_teeth,f,1,30.0,51.0,35.0,38.666666666666664
451,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,23.0,39.333333333333336
452,2011-04-11-13-29-54,brush_teeth,f,1,34.0,61.0,24.0,39.666666666666664
453,2011-04-11-13-29-54,brush_teeth,f,1,28.0,38.0,35.0,33.666666666666664
454,2011-04-11-13-29-54,brush_teeth,f,1,27.0,26.0,41.0,31.333333333333332
455,2011-04-11-13-29-54,brush_teeth,f,1,30.0,48.0,36.0,38.0
456,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,22.0,39.0
457,2011-04-11-13-29-54,brush_teeth,f,1,38.0,61.0,23.0,40.666666666666664
458,2011-04-11-13-29-54,brush_teeth,f,1,29.0,38.0,36.0,34.333333333333336
459,2011-04-11-13-29-54,brush_teeth,f,1,28.0,25.0,42.0,31.666666666666668
460,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,38.0,38.666666666666664
461,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,22.0,39.0
462,2011-04-11-13-29-54,brush_teeth,f,1,38.0,62.0,23.0,41.0
463,2011-04-11-13-29-54,brush_teeth,f,1,30.0,38.0,33.0,33.666666666666664
464,2011-04-11-13-29-54,brush_teeth,f,1,27.0,25.0,41.0,31.0
465,2011-04-11-13-29-54,brush_teeth,f,1,29.0,49.0,36.0,38.0
466,2011-04-11-13-29-54,brush_teeth,f,1,31.0,63.0,21.0,38.333333333333336
467,2011-04-11-13-29-54,brush_teeth,f,1,39.0,62.0,23.0,41.333333333333336
468,2011-04-11-13-29-54,brush_teeth,f,1,31.0,39.0,32.0,34.0
469,2011-04-11-13-29-54,brush_teeth,f,1,28.0,24.0,41.0,31.0
470,2011-04-11-13-29-54,brush_teeth,f,1,26.0,54.0,39.0,39.666666666666664
471,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,22.0,38.0
472,2011-04-11-13-29-54,brush_teeth,f,1,38.0,63.0,18.0,39.666666666666664
473,2011-04-11-13-29-54,brush_teeth,f,1,29.0,51.0,33.0,37.666666666666664
474,2011-04-11-13-29-54,brush_teeth,f,1,28.0,34.0,40.0,34.0
475,2011-04-11-13-29-54,brush_teeth,f,1,26.0,53.0,39.0,39.333333333333336
476,2011-04-11-13-29-54,brush_teeth,f,1,30.0,62.0,30.0,40.666666666666664
477,2011-04-11-13-29-54,brush_teeth,f,1,33.0,63.0,22.0,39.333333333333336
478,2011-04-11-13-29-54,brush_teeth,f,1,37.0,58.0,25.0,40.0
479,2011-04-11-13-29-54,brush_teeth,f,1,29.0,28.0,42.0,33.0
480,2011-04-11-13-29-54,brush_teeth,f,1,23.0,48.0,40.0,37.0
481,2011-04-11-13-29-54,brush_teeth,f,1,29.0,58.0,29.0,38.666666666666664
482,2011-04-11-13-29-54,brush_teeth,f,1,33.0,63.0,23.0,39.666666666666664
483,2011-04-11-13-29-54,brush_teeth,f,1,31.0,57.0,24.0,37.333333333333336
484,2011-04-11-13-29-54,brush_teeth,f,1,32.0,48.0,37.0,39.0
485,2011-04-11-13-29-54,brush_teeth,f,1,28.0,33.0,42.0,34.333333333333336
486,2011-04-11-13-29-54,brush_teeth,f,1,31.0,55.0,40.0,42.0
487,2011-04-11-13-29-54,brush_teeth,f,1,30.0,63.0,26.0,39.666666666666664
488,2011-04-11-13-29-54,brush_teeth,f,1,32.0,62.0,24.0,39.333333333333336
489,2011-04-11-13-29-54,brush_teeth,f,1,33.0,42.0,31.0,35.333333333333336
490,2011-04-11-13-29-54,brush_teeth,f,1,32.0,22.0,36.0,30.0
491,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,40.0,41.0
492,2011-04-11-13-29-54,brush_teeth,f,1,33.0,61.0,32.0,42.0
493,2011-04-11-13-29-54,brush_teeth,f,1,31.0,63.0,25.0,39.666666666666664
494,2011-04-11-13-29-54,brush_teeth,f,1,32.0,59.0,34.0,41.666666666666664
495,2011-04-11-13-29-54,brush_teeth,f,1,26.0,30.0,41.0,32.333333333333336
496,2011-04-11-13-29-54,brush_teeth,f,1,27.0,30.0,46.0,34.333333333333336
497,2011-04-11-13-29-54,brush_teeth,f,1,27.0,53.0,40.0,40.0
498,2011-04-11-13-29-54,brush_teeth,f,1,30.0,63.0,27.0,40.0
499,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,24.0,39.666666666666664
500,2011-04-11-13-29-54,brush_teeth,f,1,29.0,52.0,31.0,37.333333333333336
501,2011-04-11-13-29-54,brush_teeth,f,1,30.0,28.0,39.0,32.333333333333336
502,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,41.0,38.666666666666664
503,2011-04-11-13-29-54,brush_teeth,f,1,32.0,55.0,37.0,41.333333333333336
504,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,23.0,38.0
505,2011-04-11-13-29-54,brush_teeth,f,1,31.0,54.0,27.0,37.333333333333336
506,2011-04-11-13-29-54,brush_teeth,f,1,28.0,34.0,34.0,32.0
507,2011-04-11-13-29-54,brush_teeth,f,1,27.0,28.0,38.0,31.0
508,2011-04-11-13-29-54,brush_teeth,f,1,25.0,53.0,37.0,38.333333333333336
509,2011-04-11-13-29-54,brush_teeth,f,1,27.0,61.0,30.0,39.333333333333336
510,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,27.0,39.666666666666664
511,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,31.0,38.0
512,2011-04-11-13-29-54,brush_teeth,f,1,28.0,30.0,36.0,31.333333333333332
513,2011-04-11-13-29-54,brush_teeth,f,1,27.0,34.0,39.0,33.333333333333336
514,2011-04-11-13-29-54,brush_teeth,f,1,31.0,52.0,36.0,39.666666666666664
515,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,26.0,39.0
516,2011-04-11-13-29-54,brush_teeth,f,1,35.0,60.0,26.0,40.333333333333336
517,2011-04-11-13-29-54,brush_teeth,f,1,27.0,38.0,33.0,32.666666666666664
518,2011-04-11-13-29-54,brush_teeth,f,1,29.0,34.0,37.0,33.333333333333336
519,2011-04-11-13-29-54,brush_teeth,f,1,26.0,49.0,36.0,37.0
520,2011-04-11-13-29-54,brush_teeth,f,1,28.0,63.0,24.0,38.333333333333336
521,2011-04-11-13-29-54,brush_teeth,f,1,39.0,62.0,24.0,41.666666666666664
522,2011-04-11-13-29-54,brush_teeth,f,1,29.0,42.0,32.0,34.333333333333336
523,2011-04-11-13-29-54,brush_teeth,f,1,30.0,33.0,40.0,34.333333333333336
524,2011-04-11-13-29-54,brush_teeth,f,1,27.0,46.0,36.0,36.333333333333336
525,2011-04-11-13-29-54,brush_teeth,f,1,29.0,63.0,24.0,38.666666666666664
526,2011-04-11-13-29-54,brush_teeth,f,1,35.0,63.0,18.0,38.666666666666664
527,2011-04-11-13-29-54,brush_teeth,f,1,29.0,42.0,32.0,34.333333333333336
528,2011-04-11-13-29-54,brush_teeth,f,1,26.0,27.0,46.0,33.0
529,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,46.0,42.0
530,2011-04-11-13-29-54,brush_teeth,f,1,32.0,63.0,28.0,41.0
531,2011-04-11-13-29-54,brush_teeth,f,1,35.0,61.0,26.0,40.666666666666664
532,2011-04-11-13-29-54,brush_teeth,f,1,28.0,46.0,28.0,34.0
533,2011-04-11-13-29-54,brush_teeth,f,1,21.0,39.0,31.0,30.333333333333332
534,2011-04-11-13-29-54,brush_teeth,f,1,18.0,48.0,36.0,34.0
535,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,38.0,34.333333333333336
536,2011-04-11-13-29-54,brush_teeth,f,1,21.0,58.0,33.0,37.333333333333336
537,2011-04-11-13-29-54,brush_teeth,f,1,23.0,62.0,35.0,40.0
538,2011-04-11-13-29-54,brush_teeth,f,1,26.0,56.0,35.0,39.0
539,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,34.0,38.0
540,2011-04-11-13-29-54,brush_teeth,f,1,29.0,54.0,38.0,40.333333333333336
541,2011-04-11-13-29-54,brush_teeth,f,1,28.0,49.0,40.0,39.0
542,2011-04-11-13-29-54,brush_teeth,f,1,27.0,46.0,40.0,37.666666666666664
543,2011-04-11-13-29-54,brush_teeth,f,1,27.0,48.0,40.0,38.333333333333336
544,2011-04-11-13-29-54,brush_teeth,f,1,24.0,46.0,43.0,37.666666666666664
545,2011-04-11-13-29-54,brush_teeth,f,1,21.0,44.0,43.0,36.0
546,2011-04-11-13-29-54,brush_teeth,f,1,21.0,46.0,42.0,36.333333333333336
547,2011-04-11-13-29-54,brush_teeth,f,1,18.0,52.0,43.0,37.666666666666664
548,2011-04-11-13-29-54,brush_teeth,f,1,16.0,48.0,44.0,36.0
549,2011-04-11-13-29-54,brush_teeth,f,1,17.0,47.0,44.0,36.0
550,2011-04-11-13-29-54,brush_teeth,f,1,17.0,48.0,44.0,36.333333333333336
551,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,47.0,37.333333333333336
552,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,44.0,36.333333333333336
553,2011-04-11-13-29-54,brush_teeth,f,1,20.0,52.0,46.0,39.333333333333336
554,2011-04-11-13-29-54,brush_teeth,f,1,20.0,50.0,46.0,38.666666666666664
555,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,46.0,39.666666666666664
556,2011-04-11-13-29-54,brush_teeth,f,1,24.0,50.0,44.0,39.333333333333336
557,2011-04-11-13-29-54,brush_teeth,f,1,25.0,48.0,44.0,39.0
558,2011-04-11-13-29-54,brush_teeth,f,1,25.0,47.0,44.0,38.666666666666664
559,2011-04-11-13-29-54,brush_teeth,f,1,26.0,47.0,42.0,38.333333333333336
560,2011-04-11-13-29-54,brush_teeth,f,1,28.0,46.0,43.0,39.0
561,2011-04-11-13-29-54,brush_teeth,f,1,29.0,46.0,41.0,38.666666666666664
562,2011-04-11-13-29-54,brush_teeth,f,1,31.0,49.0,41.0,40.333333333333336
563,2011-04-11-13-29-54,brush_teeth,f,1,34.0,38.0,39.0,37.0
564,2011-04-11-13-29-54,brush_teeth,f,1,35.0,49.0,39.0,41.0
565,2011-04-11-13-29-54,brush_teeth,f,1,24.0,50.0,37.0,37.0
566,2011-04-11-13-29-54,brush_teeth,f,1,10.0,53.0,40.0,34.333333333333336
567,2011-04-11-13-29-54,brush_teeth,f,1,2.0,41.0,40.0,27.666666666666668
568,2011-04-11-13-29-54,brush_teeth,f,1,13.0,50.0,44.0,35.666666666666664
569,2011-04-11-13-29-54,brush_teeth,f,1,23.0,47.0,47.0,39.0
570,2011-04-11-13-29-54,brush_teeth,f,1,44.0,49.0,39.0,44.0
571,2011-04-11-13-29-54,brush_teeth,f,1,49.0,62.0,35.0,48.666666666666664
572,2011-04-11-13-29-54,brush_teeth,f,1,39.0,44.0,41.0,41.333333333333336
573,2011-04-11-13-29-54,brush_teeth,f,1,18.0,47.0,44.0,36.333333333333336
574,2011-04-11-13-29-54,brush_teeth,f,1,1.0,43.0,43.0,29.0
575,2011-04-11-13-29-54,brush_teeth,f,1,3.0,54.0,42.0,33.0
576,2011-04-11-13-29-54,brush_teeth,f,1,17.0,55.0,39.0,37.0
577,2011-04-11-13-29-54,brush_teeth,f,1,43.0,59.0,37.0,46.333333333333336
578,2011-04-11-13-29-54,brush_teeth,f,1,46.0,59.0,36.0,47.0
579,2011-04-11-13-29-54,brush_teeth,f,1,36.0,48.0,41.0,41.666666666666664
580,2011-04-11-13-29-54,brush_teeth,f,1,8.0,49.0,48.0,35.0
581,2011-04-11-13-29-54,brush_teeth,f,1,6.0,44.0,39.0,29.666666666666668
582,2011-04-11-13-29-54,brush_teeth,f,1,15.0,49.0,43.0,35.666666666666664
583,2011-04-11-13-29-54,brush_teeth,f,1,38.0,54.0,38.0,43.333333333333336
584,2011-04-11-13-29-54,brush_teeth,f,1,49.0,61.0,34.0,48.0
585,2011-04-11-13-29-54,brush_teeth,f,1,39.0,50.0,41.0,43.333333333333336
586,2011-04-11-13-29-54,brush_teeth,f,1,19.0,49.0,44.0,37.333333333333336
587,2011-04-11-13-29-54,brush_teeth,f,1,2.0,44.0,43.0,29.666666666666668
588,2011-04-11-13-29-54,brush_teeth,f,1,10.0,54.0,36.0,33.333333333333336
589,2011-04-11-13-29-54,brush_teeth,f,1,22.0,51.0,42.0,38.333333333333336
590,2011-04-11-13-29-54,brush_teeth,f,1,51.0,58.0,34.0,47.666666666666664
591,2011-04-11-13-29-54,brush_teeth,f,1,48.0,54.0,36.0,46.0
592,2011-04-11-13-29-54,brush_teeth,f,1,37.0,51.0,37.0,41.666666666666664
593,2011-04-11-13-29-54,brush_teeth,f,1,28.0,48.0,38.0,38.0
594,2011-04-11-13-29-54,brush_teeth,f,1,5.0,51.0,40.0,32.0
595,2011-04-11-13-29-54,brush_teeth,f,1,5.0,40.0,37.0,27.333333333333332
596,2011-04-11-13-29-54,brush_teeth,f,1,16.0,58.0,38.0,37.333333333333336
597,2011-04-11-13-29-54,brush_teeth,f,1,27.0,55.0,44.0,42.0
598,2011-04-11-13-29-54,brush_teeth,f,1,48.0,62.0,32.0,47.333333333333336
599,2011-04-11-13-29-54,brush_teeth,f,1,48.0,58.0,28.0,44.666666666666664
600,2011-04-11-13-29-54,brush_teeth,f,1,39.0,46.0,46.0,43.666666666666664
601,2011-04-11-13-29-54,brush_teeth,f,1,16.0,52.0,37.0,35.0
602,2011-04-11-13-29-54,brush_teeth,f,1,0.0,49.0,46.0,31.666666666666668
603,2011-04-11-13-29-54,brush_teeth,f,1,6.0,59.0,39.0,34.666666666666664
604,2011-04-11-13-29-54,brush_teeth,f,1,19.0,53.0,39.0,37.0
605,2011-04-11-13-29-54,brush_teeth,f,1,49.0,52.0,32.0,44.333333333333336
606,2011-04-11-13-29-54,brush_teeth,f,1,58.0,63.0,27.0,49.333333333333336
607,2011-04-11-13-29-54,brush_teeth,f,1,40.0,39.0,34.0,37.666666666666664
608,2011-04-11-13-29-54,brush_teeth,f,1,8.0,50.0,42.0,33.333333333333336
609,2011-04-11-13-29-54,brush_teeth,f,1,4.0,44.0,44.0,30.666666666666668
610,2011-04-11-13-29-54,brush_teeth,f,1,17.0,47.0,39.0,34.333333333333336
611,2011-04-11-13-29-54,brush_teeth,f,1,38.0,51.0,39.0,42.666666666666664
612,2011-04-11-13-29-54,brush_teeth,f,1,54.0,63.0,27.0,48.0
613,2011-04-11-13-29-54,brush_teeth,f,1,30.0,48.0,33.0,37.0
614,2011-04-11-13-29-54,brush_teeth,f,1,7.0,38.0,39.0,28.0
615,2011-04-11-13-29-54,brush_teeth,f,1,13.0,48.0,37.0,32.666666666666664
616,2011-04-11-13-29-54,brush_teeth,f,1,17.0,57.0,37.0,37.0
617,2011-04-11-13-29-54,brush_teeth,f,1,27.0,41.0,32.0,33.333333333333336
618,2011-04-11-13-29-54,brush_teeth,f,1,27.0,59.0,39.0,41.666666666666664
619,2011-04-11-13-29-54,brush_teeth,f,1,28.0,52.0,39.0,39.666666666666664
620,2011-04-11-13-29-54,brush_teeth,f,1,27.0,47.0,43.0,39.0
621,2011-04-11-13-29-54,brush_teeth,f,1,25.0,48.0,45.0,39.333333333333336
622,2011-04-11-13-29-54,brush_teeth,f,1,23.0,56.0,45.0,41.333333333333336
623,2011-04-11-13-29-54,brush_teeth,f,1,22.0,53.0,43.0,39.333333333333336
624,2011-04-11-13-29-54,brush_teeth,f,1,21.0,44.0,45.0,36.666666666666664
